window_id,id,video_target,target,temporal_target,window_type,phase_name,phase_index,sample_weight,timestamp,window_start_timestamp,window_end_timestamp,center_timestamp,sequence_length,frame_count,frame_paths,timestamps,time_of_alert,time_of_event,seconds_to_alert,seconds_to_event,duration,video_path,split,source_peak_timestamp,source_peak_risk_score,source_peak_prob_class_2,source_peak_prob_class_3,ablation_variant,source_window_id,selection_rank
01795_context_hard_negative_005_021_500_all_w15,01795,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,21.5,18.0,21.5,19.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01795\\t_018_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01795\\t_018_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01795\\t_019_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01795\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01795\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01795\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01795\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01795\\t_021_500.jpg""]","[18.0, 18.5, 19.0, 19.5, 20.0, 20.5, 21.0, 21.5]",,,,,40.167,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01795.mp4,train,20.5,0.7796943783760071,0.110427401959896,0.6692669987678528,all_w15,01795_context_hard_negative_005_021_500,174
01249_context_hard_negative_009_004_000_all_w15,01249,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,4.0,0.5,4.0,2.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01249\\t_000_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_001_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_001_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_002_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_002_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_003_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_003_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_004_000.jpg""]","[0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0]",,,,,40.033,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01249.mp4,train,5.0,0.7793406248092651,0.2391494214534759,0.5401911735534668,all_w15,01249_context_hard_negative_009_004_000,175
01249_context_hard_negative_010_004_500_all_w15,01249,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,4.5,1.0,4.5,2.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01249\\t_001_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_001_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_002_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_002_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_003_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_003_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_004_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_004_500.jpg""]","[1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5]",,,,,40.033,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01249.mp4,train,5.0,0.7793406248092651,0.2391494214534759,0.5401911735534668,all_w15,01249_context_hard_negative_010_004_500,176
01249_context_hard_negative_011_005_000_all_w15,01249,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,5.0,1.5,5.0,3.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01249\\t_001_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_002_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_002_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_003_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_003_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_004_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_004_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_005_000.jpg""]","[1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]",,,,,40.033,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01249.mp4,train,5.0,0.7793406248092651,0.2391494214534759,0.5401911735534668,all_w15,01249_context_hard_negative_011_005_000,177
01249_context_hard_negative_012_005_500_all_w15,01249,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,5.5,2.0,5.5,3.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01249\\t_002_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_002_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_003_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_003_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_004_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_004_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_005_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01249\\t_005_500.jpg""]","[2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5]",,,,,40.033,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01249.mp4,train,5.0,0.7793406248092651,0.2391494214534759,0.5401911735534668,all_w15,01249_context_hard_negative_012_005_500,178
02064_context_hard_negative_001_021_000_all_w15,02064,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,21.0,17.5,21.0,19.25,8,8,"[""data\\interim\\product_temporal_frames_224\\02064\\t_017_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_018_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_018_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_019_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_021_000.jpg""]","[17.5, 18.0, 18.5, 19.0, 19.5, 20.0, 20.5, 21.0]",,,,,40.069,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02064.mp4,train,22.0,0.7792217135429382,0.1801848858594894,0.5990368127822876,all_w15,02064_context_hard_negative_001_021_000,179
02064_context_hard_negative_002_021_500_all_w15,02064,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,21.5,18.0,21.5,19.75,8,8,"[""data\\interim\\product_temporal_frames_224\\02064\\t_018_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_018_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_019_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_021_500.jpg""]","[18.0, 18.5, 19.0, 19.5, 20.0, 20.5, 21.0, 21.5]",,,,,40.069,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02064.mp4,train,22.0,0.7792217135429382,0.1801848858594894,0.5990368127822876,all_w15,02064_context_hard_negative_002_021_500,180
02064_context_hard_negative_003_022_000_all_w15,02064,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,22.0,18.5,22.0,20.25,8,8,"[""data\\interim\\product_temporal_frames_224\\02064\\t_018_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_019_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_022_000.jpg""]","[18.5, 19.0, 19.5, 20.0, 20.5, 21.0, 21.5, 22.0]",,,,,40.069,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02064.mp4,train,22.0,0.7792217135429382,0.1801848858594894,0.5990368127822876,all_w15,02064_context_hard_negative_003_022_000,181
02064_context_hard_negative_004_022_500_all_w15,02064,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,22.5,19.0,22.5,20.75,8,8,"[""data\\interim\\product_temporal_frames_224\\02064\\t_019_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_022_500.jpg""]","[19.0, 19.5, 20.0, 20.5, 21.0, 21.5, 22.0, 22.5]",,,,,40.069,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02064.mp4,train,22.0,0.7792217135429382,0.1801848858594894,0.5990368127822876,all_w15,02064_context_hard_negative_004_022_500,182
02064_context_hard_negative_005_023_000_all_w15,02064,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,23.0,19.5,23.0,21.25,8,8,"[""data\\interim\\product_temporal_frames_224\\02064\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02064\\t_023_000.jpg""]","[19.5, 20.0, 20.5, 21.0, 21.5, 22.0, 22.5, 23.0]",,,,,40.069,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02064.mp4,train,22.0,0.7792217135429382,0.1801848858594894,0.5990368127822876,all_w15,02064_context_hard_negative_005_023_000,183
02024_context_hard_negative_001_007_500_all_w15,02024,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,7.5,4.0,7.5,5.75,8,8,"[""data\\interim\\product_temporal_frames_224\\02024\\t_004_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_004_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_005_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_005_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_006_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_006_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_007_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_007_500.jpg""]","[4.0, 4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5]",,,,,40.556,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02024.mp4,train,8.5,0.7786970734596252,0.1429300755262375,0.6357669830322266,all_w15,02024_context_hard_negative_001_007_500,184
02024_context_hard_negative_002_008_000_all_w15,02024,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,8.0,4.5,8.0,6.25,8,8,"[""data\\interim\\product_temporal_frames_224\\02024\\t_004_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_005_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_005_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_006_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_006_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_007_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_007_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_008_000.jpg""]","[4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0]",,,,,40.556,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02024.mp4,train,8.5,0.7786970734596252,0.1429300755262375,0.6357669830322266,all_w15,02024_context_hard_negative_002_008_000,185
02024_context_hard_negative_003_008_500_all_w15,02024,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,8.5,5.0,8.5,6.75,8,8,"[""data\\interim\\product_temporal_frames_224\\02024\\t_005_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_005_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_006_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_006_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_007_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_007_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_008_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_008_500.jpg""]","[5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5]",,,,,40.556,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02024.mp4,train,8.5,0.7786970734596252,0.1429300755262375,0.6357669830322266,all_w15,02024_context_hard_negative_003_008_500,186
02024_context_hard_negative_004_009_000_all_w15,02024,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,9.0,5.5,9.0,7.25,8,8,"[""data\\interim\\product_temporal_frames_224\\02024\\t_005_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_006_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_006_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_007_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_007_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_008_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_008_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_009_000.jpg""]","[5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0]",,,,,40.556,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02024.mp4,train,8.5,0.7786970734596252,0.1429300755262375,0.6357669830322266,all_w15,02024_context_hard_negative_004_009_000,187
02024_context_hard_negative_005_009_500_all_w15,02024,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,9.5,6.0,9.5,7.75,8,8,"[""data\\interim\\product_temporal_frames_224\\02024\\t_006_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_006_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_007_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_007_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_008_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_008_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_009_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02024\\t_009_500.jpg""]","[6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0, 9.5]",,,,,40.556,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02024.mp4,train,8.5,0.7786970734596252,0.1429300755262375,0.6357669830322266,all_w15,02024_context_hard_negative_005_009_500,188
01214_context_hard_negative_001_000_500_all_w15,01214,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,0.5,0.0,0.5,0.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_500.jpg""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]",,,,,40.033,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01214.mp4,train,1.5,0.7786298394203186,0.1624632626771927,0.6161665916442871,all_w15,01214_context_hard_negative_001_000_500,189
01214_context_hard_negative_002_001_000_all_w15,01214,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,1.0,0.0,1.0,0.5,8,8,"[""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_001_000.jpg""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 1.0]",,,,,40.033,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01214.mp4,train,1.5,0.7786298394203186,0.1624632626771927,0.6161665916442871,all_w15,01214_context_hard_negative_002_001_000,190
01214_context_hard_negative_003_001_500_all_w15,01214,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,1.5,0.0,1.5,0.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_001_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_001_500.jpg""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 1.0, 1.5]",,,,,40.033,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01214.mp4,train,1.5,0.7786298394203186,0.1624632626771927,0.6161665916442871,all_w15,01214_context_hard_negative_003_001_500,191
01214_context_hard_negative_004_002_000_all_w15,01214,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,2.0,0.0,2.0,1.0,8,8,"[""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_001_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_001_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_002_000.jpg""]","[0.0, 0.0, 0.0, 0.0, 0.5, 1.0, 1.5, 2.0]",,,,,40.033,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01214.mp4,train,1.5,0.7786298394203186,0.1624632626771927,0.6161665916442871,all_w15,01214_context_hard_negative_004_002_000,192
01214_context_hard_negative_005_002_500_all_w15,01214,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,2.5,0.0,2.5,1.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_000_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_001_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_001_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_002_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01214\\t_002_500.jpg""]","[0.0, 0.0, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5]",,,,,40.033,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01214.mp4,train,1.5,0.7786298394203186,0.1624632626771927,0.6161665916442871,all_w15,01214_context_hard_negative_005_002_500,193
01384_context_hard_negative_006_031_000_all_w15,01384,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,31.0,27.5,31.0,29.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01384\\t_027_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_028_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_028_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_029_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_029_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_030_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_030_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_031_000.jpg""]","[27.5, 28.0, 28.5, 29.0, 29.5, 30.0, 30.5, 31.0]",,,,,38.467,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01384.mp4,train,32.0,0.7778289318084717,0.1748475134372711,0.602981448173523,all_w15,01384_context_hard_negative_006_031_000,194
01384_context_hard_negative_007_031_500_all_w15,01384,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,31.5,28.0,31.5,29.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01384\\t_028_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_028_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_029_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_029_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_030_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_030_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_031_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_031_500.jpg""]","[28.0, 28.5, 29.0, 29.5, 30.0, 30.5, 31.0, 31.5]",,,,,38.467,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01384.mp4,train,32.0,0.7778289318084717,0.1748475134372711,0.602981448173523,all_w15,01384_context_hard_negative_007_031_500,195
01384_context_hard_negative_008_032_000_all_w15,01384,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,32.0,28.5,32.0,30.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01384\\t_028_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_029_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_029_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_030_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_030_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_031_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_031_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_032_000.jpg""]","[28.5, 29.0, 29.5, 30.0, 30.5, 31.0, 31.5, 32.0]",,,,,38.467,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01384.mp4,train,32.0,0.7778289318084717,0.1748475134372711,0.602981448173523,all_w15,01384_context_hard_negative_008_032_000,196
01384_context_hard_negative_009_032_500_all_w15,01384,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,32.5,29.0,32.5,30.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01384\\t_029_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_029_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_030_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_030_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_031_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_031_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_032_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_032_500.jpg""]","[29.0, 29.5, 30.0, 30.5, 31.0, 31.5, 32.0, 32.5]",,,,,38.467,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01384.mp4,train,32.0,0.7778289318084717,0.1748475134372711,0.602981448173523,all_w15,01384_context_hard_negative_009_032_500,197
01384_context_hard_negative_010_033_000_all_w15,01384,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,33.0,29.5,33.0,31.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01384\\t_029_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_030_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_030_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_031_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_031_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_032_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_032_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01384\\t_033_000.jpg""]","[29.5, 30.0, 30.5, 31.0, 31.5, 32.0, 32.5, 33.0]",,,,,38.467,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01384.mp4,train,32.0,0.7778289318084717,0.1748475134372711,0.602981448173523,all_w15,01384_context_hard_negative_010_033_000,198
