window_id,id,video_target,target,temporal_target,window_type,phase_name,phase_index,sample_weight,timestamp,window_start_timestamp,window_end_timestamp,center_timestamp,sequence_length,frame_count,frame_paths,timestamps,time_of_alert,time_of_event,seconds_to_alert,seconds_to_event,duration,video_path,split,source_peak_timestamp,source_peak_risk_score,source_peak_prob_class_2,source_peak_prob_class_3,ablation_variant,source_window_id,selection_rank
01461_context_hard_negative_004_026_500_top1000_w20,01461,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,26.5,23.0,26.5,24.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01461\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01461\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01461\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01461\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01461\\t_025_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01461\\t_025_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01461\\t_026_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01461\\t_026_500.jpg""]","[23.0, 23.5, 24.0, 24.5, 25.0, 25.5, 26.0, 26.5]",,,,,40.867,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01461.mp4,train,26.0,0.770712673664093,0.1429208368062973,0.6277918219566345,top1000_w20,01461_context_hard_negative_004_026_500,206
01461_context_hard_negative_005_027_000_top1000_w20,01461,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,27.0,23.5,27.0,25.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01461\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01461\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01461\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01461\\t_025_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01461\\t_025_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01461\\t_026_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01461\\t_026_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01461\\t_027_000.jpg""]","[23.5, 24.0, 24.5, 25.0, 25.5, 26.0, 26.5, 27.0]",,,,,40.867,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01461.mp4,train,26.0,0.770712673664093,0.1429208368062973,0.6277918219566345,top1000_w20,01461_context_hard_negative_005_027_000,207
01754_context_hard_negative_006_022_500_top1000_w20,01754,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,22.5,19.0,22.5,20.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01754\\t_019_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_022_500.jpg""]","[19.0, 19.5, 20.0, 20.5, 21.0, 21.5, 22.0, 22.5]",,,,,39.7,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01754.mp4,train,23.5,0.7691448330879211,0.2432693392038345,0.5258755087852478,top1000_w20,01754_context_hard_negative_006_022_500,208
02090_context_hard_negative_001_019_000_top1000_w20,02090,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,19.0,15.5,19.0,17.25,8,8,"[""data\\interim\\product_temporal_frames_224\\02090\\t_015_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_016_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_016_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_017_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_017_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_018_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_018_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_019_000.jpg""]","[15.5, 16.0, 16.5, 17.0, 17.5, 18.0, 18.5, 19.0]",,,,,40.197,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02090.mp4,train,20.0,0.7689653635025024,0.2171446979045868,0.5518206357955933,top1000_w20,02090_context_hard_negative_001_019_000,209
02090_context_hard_negative_002_019_500_top1000_w20,02090,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,19.5,16.0,19.5,17.75,8,8,"[""data\\interim\\product_temporal_frames_224\\02090\\t_016_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_016_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_017_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_017_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_018_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_018_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_019_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_019_500.jpg""]","[16.0, 16.5, 17.0, 17.5, 18.0, 18.5, 19.0, 19.5]",,,,,40.197,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02090.mp4,train,20.0,0.7689653635025024,0.2171446979045868,0.5518206357955933,top1000_w20,02090_context_hard_negative_002_019_500,210
02090_context_hard_negative_003_020_000_top1000_w20,02090,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,20.0,16.5,20.0,18.25,8,8,"[""data\\interim\\product_temporal_frames_224\\02090\\t_016_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_017_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_017_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_018_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_018_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_019_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_020_000.jpg""]","[16.5, 17.0, 17.5, 18.0, 18.5, 19.0, 19.5, 20.0]",,,,,40.197,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02090.mp4,train,20.0,0.7689653635025024,0.2171446979045868,0.5518206357955933,top1000_w20,02090_context_hard_negative_003_020_000,211
02090_context_hard_negative_004_020_500_top1000_w20,02090,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,20.5,17.0,20.5,18.75,8,8,"[""data\\interim\\product_temporal_frames_224\\02090\\t_017_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_017_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_018_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_018_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_019_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_020_500.jpg""]","[17.0, 17.5, 18.0, 18.5, 19.0, 19.5, 20.0, 20.5]",,,,,40.197,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02090.mp4,train,20.0,0.7689653635025024,0.2171446979045868,0.5518206357955933,top1000_w20,02090_context_hard_negative_004_020_500,212
02090_context_hard_negative_005_021_000_top1000_w20,02090,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,21.0,17.5,21.0,19.25,8,8,"[""data\\interim\\product_temporal_frames_224\\02090\\t_017_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_018_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_018_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_019_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02090\\t_021_000.jpg""]","[17.5, 18.0, 18.5, 19.0, 19.5, 20.0, 20.5, 21.0]",,,,,40.197,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02090.mp4,train,20.0,0.7689653635025024,0.2171446979045868,0.5518206357955933,top1000_w20,02090_context_hard_negative_005_021_000,213
01780_context_hard_negative_001_013_000_top1000_w20,01780,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,13.0,9.5,13.0,11.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01780\\t_009_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_010_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_010_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_011_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_011_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_012_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_012_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_013_000.jpg""]","[9.5, 10.0, 10.5, 11.0, 11.5, 12.0, 12.5, 13.0]",,,,,40.196,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01780.mp4,train,14.0,0.7688907980918884,0.1436558961868286,0.6252349019050598,top1000_w20,01780_context_hard_negative_001_013_000,214
01780_context_hard_negative_002_013_500_top1000_w20,01780,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,13.5,10.0,13.5,11.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01780\\t_010_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_010_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_011_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_011_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_012_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_012_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_013_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_013_500.jpg""]","[10.0, 10.5, 11.0, 11.5, 12.0, 12.5, 13.0, 13.5]",,,,,40.196,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01780.mp4,train,14.0,0.7688907980918884,0.1436558961868286,0.6252349019050598,top1000_w20,01780_context_hard_negative_002_013_500,215
01780_context_hard_negative_003_014_000_top1000_w20,01780,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,14.0,10.5,14.0,12.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01780\\t_010_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_011_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_011_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_012_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_012_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_013_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_013_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_014_000.jpg""]","[10.5, 11.0, 11.5, 12.0, 12.5, 13.0, 13.5, 14.0]",,,,,40.196,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01780.mp4,train,14.0,0.7688907980918884,0.1436558961868286,0.6252349019050598,top1000_w20,01780_context_hard_negative_003_014_000,216
01780_context_hard_negative_004_014_500_top1000_w20,01780,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,14.5,11.0,14.5,12.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01780\\t_011_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_011_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_012_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_012_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_013_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_013_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_014_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_014_500.jpg""]","[11.0, 11.5, 12.0, 12.5, 13.0, 13.5, 14.0, 14.5]",,,,,40.196,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01780.mp4,train,14.0,0.7688907980918884,0.1436558961868286,0.6252349019050598,top1000_w20,01780_context_hard_negative_004_014_500,217
01780_context_hard_negative_005_015_000_top1000_w20,01780,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,15.0,11.5,15.0,13.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01780\\t_011_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_012_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_012_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_013_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_013_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_014_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_014_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01780\\t_015_000.jpg""]","[11.5, 12.0, 12.5, 13.0, 13.5, 14.0, 14.5, 15.0]",,,,,40.196,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01780.mp4,train,14.0,0.7688907980918884,0.1436558961868286,0.6252349019050598,top1000_w20,01780_context_hard_negative_005_015_000,218
01501_context_hard_negative_001_035_000_top1000_w20,01501,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,35.0,31.5,35.0,33.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01501\\t_031_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_032_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_032_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_033_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_033_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_034_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_034_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_035_000.jpg""]","[31.5, 32.0, 32.5, 33.0, 33.5, 34.0, 34.5, 35.0]",,,,,40.2,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01501.mp4,train,36.0,0.7684941291809082,0.2264074236154556,0.5420867204666138,top1000_w20,01501_context_hard_negative_001_035_000,219
01501_context_hard_negative_002_035_500_top1000_w20,01501,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,35.5,32.0,35.5,33.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01501\\t_032_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_032_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_033_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_033_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_034_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_034_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_035_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_035_500.jpg""]","[32.0, 32.5, 33.0, 33.5, 34.0, 34.5, 35.0, 35.5]",,,,,40.2,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01501.mp4,train,36.0,0.7684941291809082,0.2264074236154556,0.5420867204666138,top1000_w20,01501_context_hard_negative_002_035_500,220
01501_context_hard_negative_003_036_000_top1000_w20,01501,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,36.0,32.5,36.0,34.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01501\\t_032_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_033_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_033_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_034_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_034_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_035_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_035_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_036_000.jpg""]","[32.5, 33.0, 33.5, 34.0, 34.5, 35.0, 35.5, 36.0]",,,,,40.2,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01501.mp4,train,36.0,0.7684941291809082,0.2264074236154556,0.5420867204666138,top1000_w20,01501_context_hard_negative_003_036_000,221
01501_context_hard_negative_004_036_500_top1000_w20,01501,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,36.5,33.0,36.5,34.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01501\\t_033_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_033_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_034_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_034_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_035_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_035_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_036_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_036_500.jpg""]","[33.0, 33.5, 34.0, 34.5, 35.0, 35.5, 36.0, 36.5]",,,,,40.2,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01501.mp4,train,36.0,0.7684941291809082,0.2264074236154556,0.5420867204666138,top1000_w20,01501_context_hard_negative_004_036_500,222
01501_context_hard_negative_005_037_000_top1000_w20,01501,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,37.0,33.5,37.0,35.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01501\\t_033_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_034_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_034_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_035_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_035_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_036_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_036_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01501\\t_037_000.jpg""]","[33.5, 34.0, 34.5, 35.0, 35.5, 36.0, 36.5, 37.0]",,,,,40.2,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01501.mp4,train,36.0,0.7684941291809082,0.2264074236154556,0.5420867204666138,top1000_w20,01501_context_hard_negative_005_037_000,223
01170_context_hard_negative_001_036_000_top1000_w20,01170,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,36.0,32.5,36.0,34.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01170\\t_032_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_033_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_033_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_034_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_034_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_035_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_035_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_036_000.jpg""]","[32.5, 33.0, 33.5, 34.0, 34.5, 35.0, 35.5, 36.0]",,,,,40.067,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01170.mp4,train,37.0,0.7681294083595276,0.2227038592100143,0.545425534248352,top1000_w20,01170_context_hard_negative_001_036_000,224
01170_context_hard_negative_002_036_500_top1000_w20,01170,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,36.5,33.0,36.5,34.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01170\\t_033_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_033_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_034_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_034_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_035_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_035_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_036_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_036_500.jpg""]","[33.0, 33.5, 34.0, 34.5, 35.0, 35.5, 36.0, 36.5]",,,,,40.067,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01170.mp4,train,37.0,0.7681294083595276,0.2227038592100143,0.545425534248352,top1000_w20,01170_context_hard_negative_002_036_500,225
01170_context_hard_negative_003_037_000_top1000_w20,01170,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,37.0,33.5,37.0,35.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01170\\t_033_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_034_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_034_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_035_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_035_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_036_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_036_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_037_000.jpg""]","[33.5, 34.0, 34.5, 35.0, 35.5, 36.0, 36.5, 37.0]",,,,,40.067,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01170.mp4,train,37.0,0.7681294083595276,0.2227038592100143,0.545425534248352,top1000_w20,01170_context_hard_negative_003_037_000,226
01170_context_hard_negative_004_037_500_top1000_w20,01170,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,37.5,34.0,37.5,35.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01170\\t_034_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_034_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_035_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_035_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_036_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_036_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_037_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_037_500.jpg""]","[34.0, 34.5, 35.0, 35.5, 36.0, 36.5, 37.0, 37.5]",,,,,40.067,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01170.mp4,train,37.0,0.7681294083595276,0.2227038592100143,0.545425534248352,top1000_w20,01170_context_hard_negative_004_037_500,227
01170_context_hard_negative_005_038_000_top1000_w20,01170,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,38.0,34.5,38.0,36.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01170\\t_034_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_035_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_035_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_036_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_036_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_037_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_037_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01170\\t_038_000.jpg""]","[34.5, 35.0, 35.5, 36.0, 36.5, 37.0, 37.5, 38.0]",,,,,40.067,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01170.mp4,train,37.0,0.7681294083595276,0.2227038592100143,0.545425534248352,top1000_w20,01170_context_hard_negative_005_038_000,228
01906_context_hard_negative_001_007_000_top1000_w20,01906,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.0,7.0,3.5,7.0,5.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01906\\t_003_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01906\\t_004_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01906\\t_004_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01906\\t_005_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01906\\t_005_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01906\\t_006_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01906\\t_006_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01906\\t_007_000.jpg""]","[3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 6.5, 7.0]",,,,,40.078,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01906.mp4,train,8.0,0.7674020528793335,0.470138281583786,0.2972637414932251,top1000_w20,01906_context_hard_negative_001_007_000,229
