window_id,id,window_type,timestamp,score
00590_positive_safe_002_007_000,00590,positive_safe,7.0,0.5831354856491089
00591_positive_safe_001_005_500,00591,positive_safe,5.5,0.32898807525634766
00591_positive_safe_002_011_500,00591,positive_safe,11.5,0.526759922504425
00592_positive_safe_001_001_000,00592,positive_safe,1.0,0.5940551161766052
00592_positive_safe_002_012_000,00592,positive_safe,12.0,0.5769757032394409
00596_positive_safe_001_000_000,00596,positive_safe,0.0,0.3289760649204254
00596_positive_safe_002_005_000,00596,positive_safe,5.0,0.4440685510635376
00597_positive_safe_001_001_000,00597,positive_safe,1.0,0.45560359954833984
00597_positive_safe_002_003_000,00597,positive_safe,3.0,0.4907087981700897
00598_positive_safe_001_002_000,00598,positive_safe,2.0,0.409879595041275
00598_positive_safe_002_003_500,00598,positive_safe,3.5,0.4267826974391937
00599_positive_safe_001_012_500,00599,positive_safe,12.5,0.35683223605155945
00599_positive_safe_002_013_500,00599,positive_safe,13.5,0.2747546434402466
00600_positive_safe_001_002_500,00600,positive_safe,2.5,0.3575736880302429
00600_positive_safe_002_006_500,00600,positive_safe,6.5,0.44734063744544983
00601_positive_safe_001_002_000,00601,positive_safe,2.0,0.796640932559967
00601_positive_safe_002_003_500,00601,positive_safe,3.5,0.731367290019989
00602_positive_safe_001_006_500,00602,positive_safe,6.5,0.6875449419021606
00602_positive_safe_002_010_500,00602,positive_safe,10.5,0.6319774389266968
00604_positive_safe_001_000_000,00604,positive_safe,0.0,0.6940178871154785
00604_positive_safe_002_006_500,00604,positive_safe,6.5,0.42341676354408264
00606_positive_safe_001_010_500,00606,positive_safe,10.5,0.6041945219039917
00606_positive_safe_002_011_500,00606,positive_safe,11.5,0.6301208734512329
00607_positive_safe_001_005_000,00607,positive_safe,5.0,0.5690439939498901
00607_positive_safe_002_006_000,00607,positive_safe,6.0,0.551132321357727
00608_positive_safe_001_007_500,00608,positive_safe,7.5,0.6850781440734863
00608_positive_safe_002_009_500,00608,positive_safe,9.5,0.6419084072113037
00609_positive_safe_001_000_500,00609,positive_safe,0.5,0.43248453736305237
00609_positive_safe_002_008_500,00609,positive_safe,8.5,0.33719873428344727
00610_positive_safe_001_004_500,00610,positive_safe,4.5,0.6808266043663025
00610_positive_safe_002_010_000,00610,positive_safe,10.0,0.5388749837875366
00611_positive_safe_001_004_000,00611,positive_safe,4.0,0.4946601986885071
00611_positive_safe_002_010_000,00611,positive_safe,10.0,0.4856860041618347
00613_positive_safe_001_001_000,00613,positive_safe,1.0,0.5368648767471313
00613_positive_safe_002_002_500,00613,positive_safe,2.5,0.5098137855529785
00617_positive_safe_001_006_500,00617,positive_safe,6.5,0.515945553779602
00617_positive_safe_002_010_000,00617,positive_safe,10.0,0.5154343843460083
00618_positive_safe_001_005_000,00618,positive_safe,5.0,0.6987088322639465
00618_positive_safe_002_011_500,00618,positive_safe,11.5,0.6210582256317139
00621_positive_safe_001_007_000,00621,positive_safe,7.0,0.3560447096824646
00621_positive_safe_002_015_500,00621,positive_safe,15.5,0.5029149055480957
00622_positive_safe_001_000_500,00622,positive_safe,0.5,0.5985947251319885
00622_positive_safe_002_002_500,00622,positive_safe,2.5,0.43415701389312744
00623_positive_safe_001_005_000,00623,positive_safe,5.0,0.19484497606754303
00623_positive_safe_002_005_500,00623,positive_safe,5.5,0.18450786173343658
00624_positive_safe_001_007_000,00624,positive_safe,7.0,0.6101716160774231
00624_positive_safe_002_012_500,00624,positive_safe,12.5,0.7021301984786987
00625_positive_safe_001_001_000,00625,positive_safe,1.0,0.6321073174476624
00625_positive_safe_002_006_500,00625,positive_safe,6.5,0.5952648520469666
00627_positive_safe_001_008_000,00627,positive_safe,8.0,0.5108762383460999
00627_positive_safe_002_008_500,00627,positive_safe,8.5,0.4452337324619293
00629_positive_safe_001_000_000,00629,positive_safe,0.0,0.6875002980232239
00629_positive_safe_002_000_500,00629,positive_safe,0.5,0.7011568546295166
00630_positive_safe_001_002_000,00630,positive_safe,2.0,0.591330885887146
00630_positive_safe_002_003_000,00630,positive_safe,3.0,0.5860111117362976
00633_positive_safe_001_000_000,00633,positive_safe,0.0,0.33356451988220215
00633_positive_safe_002_008_000,00633,positive_safe,8.0,0.24000315368175507
00634_positive_safe_001_006_000,00634,positive_safe,6.0,0.30399996042251587
00634_positive_safe_002_009_000,00634,positive_safe,9.0,0.32268527150154114
00636_positive_safe_001_001_500,00636,positive_safe,1.5,0.5175271034240723
00636_positive_safe_002_003_500,00636,positive_safe,3.5,0.4891906678676605
00639_positive_safe_001_006_500,00639,positive_safe,6.5,0.3249025344848633
00639_positive_safe_002_008_000,00639,positive_safe,8.0,0.39640477299690247
00640_positive_safe_001_010_000,00640,positive_safe,10.0,0.778394341468811
00640_positive_safe_002_012_000,00640,positive_safe,12.0,0.5114535093307495
00642_positive_safe_001_006_000,00642,positive_safe,6.0,0.5576850175857544
00642_positive_safe_002_010_500,00642,positive_safe,10.5,0.5988765954971313
00643_positive_safe_001_009_000,00643,positive_safe,9.0,0.40007540583610535
00643_positive_safe_002_010_500,00643,positive_safe,10.5,0.40794938802719116
00645_positive_safe_001_006_500,00645,positive_safe,6.5,0.6659078001976013
00645_positive_safe_002_010_000,00645,positive_safe,10.0,0.5321751236915588
00647_positive_safe_001_008_500,00647,positive_safe,8.5,0.7280321717262268
00647_positive_safe_002_013_000,00647,positive_safe,13.0,0.6744009256362915
00648_positive_safe_001_005_000,00648,positive_safe,5.0,0.3224623203277588
00648_positive_safe_002_010_000,00648,positive_safe,10.0,0.34261706471443176
00650_positive_safe_001_001_000,00650,positive_safe,1.0,0.48356449604034424
00650_positive_safe_002_005_000,00650,positive_safe,5.0,0.45668578147888184
00651_positive_safe_001_005_500,00651,positive_safe,5.5,0.40266141295433044
00651_positive_safe_002_010_500,00651,positive_safe,10.5,0.4584996998310089
00652_positive_safe_001_007_000,00652,positive_safe,7.0,0.6835647821426392
00652_positive_safe_002_012_500,00652,positive_safe,12.5,0.7837160229682922
00653_positive_safe_001_005_500,00653,positive_safe,5.5,0.2873169779777527
00653_positive_safe_002_014_000,00653,positive_safe,14.0,0.2619594633579254
00655_positive_safe_001_002_000,00655,positive_safe,2.0,0.581208348274231
00655_positive_safe_002_015_000,00655,positive_safe,15.0,0.4939210116863251
00660_positive_safe_001_000_500,00660,positive_safe,0.5,0.6426375508308411
00660_positive_safe_002_007_000,00660,positive_safe,7.0,0.6479743123054504
00664_positive_safe_001_012_000,00664,positive_safe,12.0,0.5060717463493347
00664_positive_safe_002_013_500,00664,positive_safe,13.5,0.42231667041778564
00665_positive_safe_001_004_000,00665,positive_safe,4.0,0.5922870635986328
00665_positive_safe_002_013_000,00665,positive_safe,13.0,0.6368120312690735
00666_positive_safe_001_001_000,00666,positive_safe,1.0,0.18688301742076874
00666_positive_safe_002_006_000,00666,positive_safe,6.0,0.33004340529441833
00667_positive_safe_001_001_000,00667,positive_safe,1.0,0.4723057746887207
00667_positive_safe_002_007_500,00667,positive_safe,7.5,0.41114747524261475
00670_positive_safe_001_004_000,00670,positive_safe,4.0,0.3244886100292206
00670_positive_safe_002_014_500,00670,positive_safe,14.5,0.36241215467453003
00671_positive_safe_001_000_500,00671,positive_safe,0.5,0.7039780616760254
00671_positive_safe_002_002_000,00671,positive_safe,2.0,0.7276154160499573
00673_positive_safe_001_000_500,00673,positive_safe,0.5,0.47609612345695496
00673_positive_safe_002_004_500,00673,positive_safe,4.5,0.34700751304626465
00674_positive_safe_001_000_500,00674,positive_safe,0.5,0.5248672366142273
00674_positive_safe_002_004_500,00674,positive_safe,4.5,0.5340647101402283
00677_positive_safe_001_009_000,00677,positive_safe,9.0,0.541287899017334
00677_positive_safe_002_012_500,00677,positive_safe,12.5,0.5180840492248535
00678_positive_safe_001_001_500,00678,positive_safe,1.5,0.23499558866024017
00678_positive_safe_002_002_500,00678,positive_safe,2.5,0.2845596969127655
00682_positive_safe_001_000_000,00682,positive_safe,0.0,0.43800362944602966
00682_positive_safe_002_012_000,00682,positive_safe,12.0,0.32387903332710266
00683_positive_safe_001_005_500,00683,positive_safe,5.5,0.20197048783302307
00683_positive_safe_002_010_000,00683,positive_safe,10.0,0.22235149145126343
00684_positive_safe_001_000_500,00684,positive_safe,0.5,0.2672261595726013
00684_positive_safe_002_004_500,00684,positive_safe,4.5,0.40727195143699646
00686_positive_safe_001_001_000,00686,positive_safe,1.0,0.6091034412384033
00686_positive_safe_002_003_000,00686,positive_safe,3.0,0.4256194531917572
00687_positive_safe_001_002_500,00687,positive_safe,2.5,0.5248210430145264
00687_positive_safe_002_010_500,00687,positive_safe,10.5,0.45910459756851196
00688_positive_safe_001_000_000,00688,positive_safe,0.0,0.30624255537986755
00688_positive_safe_002_010_500,00688,positive_safe,10.5,0.5417293310165405
00690_positive_safe_001_003_000,00690,positive_safe,3.0,0.6124240756034851
00690_positive_safe_002_008_000,00690,positive_safe,8.0,0.6705507040023804
00691_positive_safe_001_000_000,00691,positive_safe,0.0,0.3613930940628052
00691_positive_safe_002_010_500,00691,positive_safe,10.5,0.5939635634422302
00692_positive_safe_001_008_500,00692,positive_safe,8.5,0.43976932764053345
00692_positive_safe_002_011_500,00692,positive_safe,11.5,0.39470165967941284
00694_positive_safe_001_003_000,00694,positive_safe,3.0,0.6394076943397522
00694_positive_safe_002_007_500,00694,positive_safe,7.5,0.5998544692993164
00697_positive_safe_001_004_500,00697,positive_safe,4.5,0.6290048956871033
00697_positive_safe_002_010_500,00697,positive_safe,10.5,0.6381707191467285
00698_positive_safe_001_004_000,00698,positive_safe,4.0,0.4955451488494873
00698_positive_safe_002_012_500,00698,positive_safe,12.5,0.5783994197845459
00699_positive_safe_001_005_500,00699,positive_safe,5.5,0.5417165756225586
00699_positive_safe_002_007_000,00699,positive_safe,7.0,0.5804283618927002
00701_positive_safe_001_011_500,00701,positive_safe,11.5,0.2548920512199402
00701_positive_safe_002_013_000,00701,positive_safe,13.0,0.3261079788208008
00702_positive_safe_001_001_000,00702,positive_safe,1.0,0.6385699510574341
00702_positive_safe_002_008_000,00702,positive_safe,8.0,0.5717928409576416
00703_positive_safe_001_004_500,00703,positive_safe,4.5,0.7421124577522278
00703_positive_safe_002_006_500,00703,positive_safe,6.5,0.5930123329162598
00704_positive_safe_001_005_000,00704,positive_safe,5.0,0.5116225481033325
00704_positive_safe_002_010_000,00704,positive_safe,10.0,0.4314071238040924
00710_positive_safe_001_005_000,00710,positive_safe,5.0,0.6817553639411926
00710_positive_safe_002_009_500,00710,positive_safe,9.5,0.8154184222221375
00712_positive_safe_001_001_500,00712,positive_safe,1.5,0.6125156283378601
00712_positive_safe_002_014_000,00712,positive_safe,14.0,0.6131160855293274
00713_positive_safe_001_000_500,00713,positive_safe,0.5,0.5832900404930115
00713_positive_safe_002_003_000,00713,positive_safe,3.0,0.49164894223213196
00715_positive_safe_001_008_000,00715,positive_safe,8.0,0.5208455324172974
00715_positive_safe_002_008_500,00715,positive_safe,8.5,0.596534252166748
00725_positive_safe_001_001_500,00725,positive_safe,1.5,0.39416587352752686
00725_positive_safe_002_004_500,00725,positive_safe,4.5,0.4994446039199829
00727_positive_safe_001_001_000,00727,positive_safe,1.0,0.5103711485862732
00727_positive_safe_002_005_000,00727,positive_safe,5.0,0.5449550151824951
00729_positive_safe_001_002_500,00729,positive_safe,2.5,0.5797921419143677
00729_positive_safe_002_004_000,00729,positive_safe,4.0,0.5359423160552979
00733_positive_safe_001_000_000,00733,positive_safe,0.0,0.35294589400291443
00733_positive_safe_002_001_500,00733,positive_safe,1.5,0.3848264217376709
00735_positive_safe_001_009_000,00735,positive_safe,9.0,0.2076835185289383
00735_positive_safe_002_013_000,00735,positive_safe,13.0,0.2455786168575287
00737_positive_safe_001_004_500,00737,positive_safe,4.5,0.34881627559661865
00737_positive_safe_002_006_500,00737,positive_safe,6.5,0.4786035418510437
00739_positive_safe_001_010_000,00739,positive_safe,10.0,0.3639507293701172
00739_positive_safe_002_011_500,00739,positive_safe,11.5,0.261695921421051
00740_positive_safe_001_007_000,00740,positive_safe,7.0,0.3461633324623108
00740_positive_safe_002_010_000,00740,positive_safe,10.0,0.3373071253299713
00741_positive_safe_001_003_500,00741,positive_safe,3.5,0.3217340409755707
00741_positive_safe_002_013_000,00741,positive_safe,13.0,0.3902803957462311
00744_positive_safe_001_004_000,00744,positive_safe,4.0,0.48832541704177856
00744_positive_safe_002_007_000,00744,positive_safe,7.0,0.5045320987701416
00745_positive_safe_001_004_000,00745,positive_safe,4.0,0.6157357692718506
00745_positive_safe_002_012_000,00745,positive_safe,12.0,0.4839702248573303
00750_positive_safe_001_008_000,00750,positive_safe,8.0,0.7798799872398376
00750_positive_safe_002_008_500,00750,positive_safe,8.5,0.7464970946311951
00751_positive_safe_001_000_000,00751,positive_safe,0.0,0.4599239230155945
00751_positive_safe_002_004_000,00751,positive_safe,4.0,0.4894164800643921
00755_positive_safe_001_003_000,00755,positive_safe,3.0,0.5301627516746521
00755_positive_safe_002_004_000,00755,positive_safe,4.0,0.47868263721466064
00757_positive_safe_001_001_500,00757,positive_safe,1.5,0.6247438192367554
00757_positive_safe_002_002_000,00757,positive_safe,2.0,0.6143373250961304
00758_positive_safe_001_000_000,00758,positive_safe,0.0,0.7490077614784241
00758_positive_safe_002_012_500,00758,positive_safe,12.5,0.5486031174659729
00761_positive_safe_001_000_500,00761,positive_safe,0.5,0.3917607367038727
00761_positive_safe_002_007_000,00761,positive_safe,7.0,0.3807445764541626
00762_positive_safe_001_007_500,00762,positive_safe,7.5,0.5991042852401733
00762_positive_safe_002_010_000,00762,positive_safe,10.0,0.5757895708084106
00766_positive_safe_001_006_000,00766,positive_safe,6.0,0.5925953388214111
00766_positive_safe_002_012_500,00766,positive_safe,12.5,0.6092830300331116
00769_positive_safe_001_007_500,00769,positive_safe,7.5,0.6653621792793274
00769_positive_safe_002_009_000,00769,positive_safe,9.0,0.7004497051239014
00773_positive_safe_001_009_000,00773,positive_safe,9.0,0.28062885999679565
00773_positive_safe_002_010_500,00773,positive_safe,10.5,0.23174087703227997
00776_positive_safe_001_003_000,00776,positive_safe,3.0,0.6309028267860413
00776_positive_safe_002_010_500,00776,positive_safe,10.5,0.4489274024963379
00777_positive_safe_001_002_000,00777,positive_safe,2.0,0.7832666039466858
00777_positive_safe_002_012_500,00777,positive_safe,12.5,0.7101490497589111
00783_positive_safe_001_007_500,00783,positive_safe,7.5,0.3136543035507202
00783_positive_safe_002_011_500,00783,positive_safe,11.5,0.40051811933517456
00784_positive_safe_001_001_500,00784,positive_safe,1.5,0.49984562397003174
00784_positive_safe_002_005_000,00784,positive_safe,5.0,0.49139586091041565
00785_positive_safe_001_012_500,00785,positive_safe,12.5,0.6551548838615417
00785_positive_safe_002_013_000,00785,positive_safe,13.0,0.6139636635780334
00787_positive_safe_001_001_000,00787,positive_safe,1.0,0.3768056631088257
00787_positive_safe_002_004_000,00787,positive_safe,4.0,0.4770210385322571
00788_positive_safe_001_000_500,00788,positive_safe,0.5,0.47535592317581177
00788_positive_safe_002_003_000,00788,positive_safe,3.0,0.45030367374420166
00792_positive_safe_001_000_500,00792,positive_safe,0.5,0.3192461133003235
00792_positive_safe_002_013_000,00792,positive_safe,13.0,0.49742555618286133
00793_positive_safe_001_003_000,00793,positive_safe,3.0,0.741817057132721
00793_positive_safe_002_006_000,00793,positive_safe,6.0,0.6903294920921326
00794_positive_safe_001_000_500,00794,positive_safe,0.5,0.2639453709125519
00794_positive_safe_002_004_500,00794,positive_safe,4.5,0.2874312996864319
00798_positive_safe_001_004_500,00798,positive_safe,4.5,0.7554044723510742
00798_positive_safe_002_010_000,00798,positive_safe,10.0,0.6680788397789001
00803_positive_safe_001_000_500,00803,positive_safe,0.5,0.33389055728912354
00803_positive_safe_002_002_500,00803,positive_safe,2.5,0.46865740418434143
00804_positive_safe_001_005_500,00804,positive_safe,5.5,0.47277751564979553
00804_positive_safe_002_006_500,00804,positive_safe,6.5,0.47244659066200256
00805_positive_safe_001_001_500,00805,positive_safe,1.5,0.20375092327594757
00805_positive_safe_002_005_000,00805,positive_safe,5.0,0.2818830609321594
00810_positive_safe_001_002_000,00810,positive_safe,2.0,0.21723897755146027
00810_positive_safe_002_011_000,00810,positive_safe,11.0,0.3933543562889099
00817_positive_safe_001_001_500,00817,positive_safe,1.5,0.30318015813827515
00817_positive_safe_002_007_000,00817,positive_safe,7.0,0.3310517370700836
00818_positive_safe_001_000_000,00818,positive_safe,0.0,0.47389015555381775
00818_positive_safe_002_006_000,00818,positive_safe,6.0,0.39156413078308105
00820_positive_safe_001_006_000,00820,positive_safe,6.0,0.608833909034729
00820_positive_safe_002_009_500,00820,positive_safe,9.5,0.6767918467521667
00822_positive_safe_001_003_500,00822,positive_safe,3.5,0.7162407040596008
00822_positive_safe_002_007_000,00822,positive_safe,7.0,0.6269553899765015
00823_positive_safe_001_009_500,00823,positive_safe,9.5,0.20408466458320618
00823_positive_safe_002_017_500,00823,positive_safe,17.5,0.25851181149482727
00825_positive_safe_001_006_000,00825,positive_safe,6.0,0.6461566090583801
00825_positive_safe_002_011_000,00825,positive_safe,11.0,0.6539339423179626
00828_positive_safe_001_004_500,00828,positive_safe,4.5,0.20908430218696594
00828_positive_safe_002_009_000,00828,positive_safe,9.0,0.38514360785484314
00830_positive_safe_001_004_500,00830,positive_safe,4.5,0.561303973197937
00830_positive_safe_002_010_000,00830,positive_safe,10.0,0.6245160698890686
00831_positive_safe_001_006_000,00831,positive_safe,6.0,0.3646864891052246
00831_positive_safe_002_011_000,00831,positive_safe,11.0,0.25225570797920227
00832_positive_safe_001_006_000,00832,positive_safe,6.0,0.3575650751590729
00832_positive_safe_002_006_500,00832,positive_safe,6.5,0.38912510871887207
00833_positive_safe_001_000_500,00833,positive_safe,0.5,0.5034936666488647
00833_positive_safe_002_002_000,00833,positive_safe,2.0,0.5209633111953735
00834_positive_safe_001_000_500,00834,positive_safe,0.5,0.35234707593917847
00834_positive_safe_002_007_500,00834,positive_safe,7.5,0.4537603557109833
00835_positive_safe_001_000_000,00835,positive_safe,0.0,0.8248222470283508
00835_positive_safe_002_001_500,00835,positive_safe,1.5,0.7657185196876526
00836_positive_safe_001_000_000,00836,positive_safe,0.0,0.7551597952842712
00836_positive_safe_002_001_000,00836,positive_safe,1.0,0.7771010994911194
00839_positive_safe_001_002_500,00839,positive_safe,2.5,0.621102511882782
00839_positive_safe_002_011_500,00839,positive_safe,11.5,0.43847396969795227
00840_positive_safe_001_001_000,00840,positive_safe,1.0,0.6998879313468933
00840_positive_safe_002_001_500,00840,positive_safe,1.5,0.7198230028152466
00841_positive_safe_001_005_000,00841,positive_safe,5.0,0.2685181498527527
00841_positive_safe_002_006_500,00841,positive_safe,6.5,0.2708365321159363
00843_positive_safe_001_007_500,00843,positive_safe,7.5,0.7368815541267395
00843_positive_safe_002_009_000,00843,positive_safe,9.0,0.7575518488883972
00845_positive_safe_001_000_000,00845,positive_safe,0.0,0.5253340601921082
00845_positive_safe_002_007_000,00845,positive_safe,7.0,0.5494809746742249
00846_positive_safe_001_006_000,00846,positive_safe,6.0,0.6388848423957825
00846_positive_safe_002_009_500,00846,positive_safe,9.5,0.6496800780296326
00847_positive_safe_001_001_500,00847,positive_safe,1.5,0.708241879940033
00847_positive_safe_002_004_500,00847,positive_safe,4.5,0.6172680854797363
00850_positive_safe_001_003_500,00850,positive_safe,3.5,0.5447229146957397
00850_positive_safe_002_013_500,00850,positive_safe,13.5,0.3935209810733795
00851_positive_safe_001_008_000,00851,positive_safe,8.0,0.27283206582069397
00851_positive_safe_002_012_500,00851,positive_safe,12.5,0.31787413358688354
00854_positive_safe_001_008_000,00854,positive_safe,8.0,0.24380064010620117
00854_positive_safe_002_012_500,00854,positive_safe,12.5,0.18830466270446777
00857_positive_safe_001_001_000,00857,positive_safe,1.0,0.4869975745677948
00857_positive_safe_002_013_000,00857,positive_safe,13.0,0.36891743540763855
00858_positive_safe_001_008_000,00858,positive_safe,8.0,0.44912976026535034
00858_positive_safe_002_009_500,00858,positive_safe,9.5,0.677111804485321
00859_positive_safe_001_004_000,00859,positive_safe,4.0,0.35293063521385193
00859_positive_safe_002_007_000,00859,positive_safe,7.0,0.34376683831214905
00860_positive_safe_001_001_500,00860,positive_safe,1.5,0.28901225328445435
00860_positive_safe_002_009_000,00860,positive_safe,9.0,0.4940585196018219
00861_positive_safe_001_003_000,00861,positive_safe,3.0,0.33580175042152405
00861_positive_safe_002_007_000,00861,positive_safe,7.0,0.25640806555747986
00864_positive_safe_001_004_500,00864,positive_safe,4.5,0.301852822303772
00864_positive_safe_002_009_000,00864,positive_safe,9.0,0.44663578271865845
00865_positive_safe_001_001_000,00865,positive_safe,1.0,0.569284200668335
00865_positive_safe_002_012_000,00865,positive_safe,12.0,0.5759140253067017
00866_positive_safe_001_004_500,00866,positive_safe,4.5,0.5703356266021729
00866_positive_safe_002_009_500,00866,positive_safe,9.5,0.607174813747406
00867_positive_safe_001_000_000,00867,positive_safe,0.0,0.2460024505853653
00867_positive_safe_002_009_500,00867,positive_safe,9.5,0.3876148462295532
00868_positive_safe_001_007_500,00868,positive_safe,7.5,0.4480414390563965
00868_positive_safe_002_009_000,00868,positive_safe,9.0,0.533864438533783
00869_positive_safe_001_004_000,00869,positive_safe,4.0,0.585783839225769
00869_positive_safe_002_009_000,00869,positive_safe,9.0,0.5023255348205566
00873_positive_safe_001_004_000,00873,positive_safe,4.0,0.49860432744026184
00873_positive_safe_002_010_000,00873,positive_safe,10.0,0.3706654906272888
00875_positive_safe_001_001_500,00875,positive_safe,1.5,0.5053772330284119
00875_positive_safe_002_003_000,00875,positive_safe,3.0,0.48889783024787903
00876_positive_safe_001_001_500,00876,positive_safe,1.5,0.6725319027900696
00876_positive_safe_002_009_000,00876,positive_safe,9.0,0.7029470801353455
00877_positive_safe_001_000_500,00877,positive_safe,0.5,0.34580034017562866
00877_positive_safe_002_002_000,00877,positive_safe,2.0,0.3661935329437256
00880_positive_safe_001_001_500,00880,positive_safe,1.5,0.6732509136199951
00880_positive_safe_002_006_500,00880,positive_safe,6.5,0.7117343544960022
00881_positive_safe_001_000_000,00881,positive_safe,0.0,0.4015803337097168
00881_positive_safe_002_003_000,00881,positive_safe,3.0,0.33002588152885437
00882_positive_safe_001_000_000,00882,positive_safe,0.0,0.47350606322288513
00882_positive_safe_002_006_500,00882,positive_safe,6.5,0.6880760788917542
00883_positive_safe_001_001_500,00883,positive_safe,1.5,0.5875928997993469
00883_positive_safe_002_002_000,00883,positive_safe,2.0,0.5902168154716492
00884_positive_safe_001_001_500,00884,positive_safe,1.5,0.5503681302070618
00884_positive_safe_002_008_500,00884,positive_safe,8.5,0.4974825084209442
00885_positive_safe_001_001_000,00885,positive_safe,1.0,0.5830666422843933
00885_positive_safe_002_011_500,00885,positive_safe,11.5,0.5490099787712097
00889_positive_safe_001_002_500,00889,positive_safe,2.5,0.6453924179077148
00889_positive_safe_002_003_500,00889,positive_safe,3.5,0.6449650526046753
00895_positive_safe_001_008_500,00895,positive_safe,8.5,0.7314408421516418
00895_positive_safe_002_013_500,00895,positive_safe,13.5,0.6551739573478699
00896_positive_safe_001_000_000,00896,positive_safe,0.0,0.3218795657157898
00896_positive_safe_002_002_000,00896,positive_safe,2.0,0.38670122623443604
00897_positive_safe_001_001_500,00897,positive_safe,1.5,0.643044114112854
00897_positive_safe_002_006_500,00897,positive_safe,6.5,0.6965686678886414
00898_positive_safe_001_011_000,00898,positive_safe,11.0,0.6396209001541138
00898_positive_safe_002_011_500,00898,positive_safe,11.5,0.6148343682289124
00901_positive_safe_001_002_000,00901,positive_safe,2.0,0.6384808421134949
00901_positive_safe_002_007_000,00901,positive_safe,7.0,0.5902363061904907
00903_positive_safe_001_006_000,00903,positive_safe,6.0,0.4524209201335907
00903_positive_safe_002_009_000,00903,positive_safe,9.0,0.602912962436676
00904_positive_safe_001_003_500,00904,positive_safe,3.5,0.27236407995224
00904_positive_safe_002_007_500,00904,positive_safe,7.5,0.39643627405166626
00905_positive_safe_001_002_500,00905,positive_safe,2.5,0.3937712013721466
00905_positive_safe_002_003_500,00905,positive_safe,3.5,0.3978979289531708
00906_positive_safe_001_005_000,00906,positive_safe,5.0,0.3600310981273651
00906_positive_safe_002_012_000,00906,positive_safe,12.0,0.49417537450790405
00910_positive_safe_001_000_000,00910,positive_safe,0.0,0.4287683665752411
00910_positive_safe_002_011_500,00910,positive_safe,11.5,0.5521606802940369
00911_positive_safe_001_004_500,00911,positive_safe,4.5,0.4009629189968109
00911_positive_safe_002_010_000,00911,positive_safe,10.0,0.3702354431152344
00912_positive_safe_001_005_500,00912,positive_safe,5.5,0.5052470564842224
00912_positive_safe_002_013_500,00912,positive_safe,13.5,0.5951097011566162
00913_positive_safe_001_001_000,00913,positive_safe,1.0,0.675485372543335
00913_positive_safe_002_009_500,00913,positive_safe,9.5,0.7952929735183716
00914_positive_safe_001_005_500,00914,positive_safe,5.5,0.5326418280601501
00914_positive_safe_002_008_500,00914,positive_safe,8.5,0.49712514877319336
00917_positive_safe_001_002_000,00917,positive_safe,2.0,0.38374191522598267
00917_positive_safe_002_009_000,00917,positive_safe,9.0,0.3336957097053528
00918_positive_safe_001_012_500,00918,positive_safe,12.5,0.40061768889427185
00918_positive_safe_002_013_000,00918,positive_safe,13.0,0.3726392388343811
00921_positive_safe_001_003_000,00921,positive_safe,3.0,0.6842177510261536
00921_positive_safe_002_012_000,00921,positive_safe,12.0,0.6347387433052063
00926_positive_safe_001_004_500,00926,positive_safe,4.5,0.6994721293449402
00926_positive_safe_002_006_500,00926,positive_safe,6.5,0.6448830962181091
00927_positive_safe_001_007_000,00927,positive_safe,7.0,0.6416387557983398
00927_positive_safe_002_008_000,00927,positive_safe,8.0,0.6702920198440552
00928_positive_safe_001_004_500,00928,positive_safe,4.5,0.32376009225845337
00928_positive_safe_002_008_000,00928,positive_safe,8.0,0.3636288046836853
00930_positive_safe_001_001_000,00930,positive_safe,1.0,0.5646307468414307
00930_positive_safe_002_006_000,00930,positive_safe,6.0,0.5498330593109131
00931_positive_safe_001_008_000,00931,positive_safe,8.0,0.5231722593307495
00931_positive_safe_002_009_500,00931,positive_safe,9.5,0.5489482283592224
00935_positive_safe_001_001_000,00935,positive_safe,1.0,0.3927900493144989
00935_positive_safe_002_004_500,00935,positive_safe,4.5,0.4905237853527069
00937_positive_safe_001_009_000,00937,positive_safe,9.0,0.7632045149803162
00937_positive_safe_002_011_500,00937,positive_safe,11.5,0.7189353108406067
00940_positive_safe_001_000_000,00940,positive_safe,0.0,0.6130056977272034
00940_positive_safe_002_001_000,00940,positive_safe,1.0,0.735504150390625
00943_positive_safe_001_000_000,00943,positive_safe,0.0,0.23462632298469543
00943_positive_safe_002_001_500,00943,positive_safe,1.5,0.3195038139820099
00944_positive_safe_001_001_500,00944,positive_safe,1.5,0.47026312351226807
00944_positive_safe_002_003_000,00944,positive_safe,3.0,0.46197637915611267
00945_positive_safe_001_008_500,00945,positive_safe,8.5,0.2471345067024231
00945_positive_safe_002_012_000,00945,positive_safe,12.0,0.25586411356925964
00947_positive_safe_001_005_500,00947,positive_safe,5.5,0.2501138150691986
00947_positive_safe_002_008_000,00947,positive_safe,8.0,0.44690030813217163
00948_positive_safe_001_004_000,00948,positive_safe,4.0,0.3219452500343323
00948_positive_safe_002_005_000,00948,positive_safe,5.0,0.37094053626060486
00949_positive_safe_001_006_500,00949,positive_safe,6.5,0.5554656386375427
00949_positive_safe_002_007_000,00949,positive_safe,7.0,0.4985687732696533
00954_positive_safe_001_000_000,00954,positive_safe,0.0,0.23650406301021576
00954_positive_safe_002_004_500,00954,positive_safe,4.5,0.24555844068527222
00959_positive_safe_001_001_000,00959,positive_safe,1.0,0.467404842376709
